14:57:06.778 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
14:57:06.868 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
14:57:06.868 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=persistence-test, explicit-provider=org.hibernate.ejb.HibernatePersistence] against incoming persistence unit name [persistence-test]
14:57:06.869 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [persistence-test] requested PersistenceProvider [org.hibernate.ejb.HibernatePersistence]
14:57:06.870 [main] WARN  o.h.j.b.s.ProviderChecker - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; [org.hibernate.jpa.HibernatePersistenceProvider] will be used instead.
14:57:06.879 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: persistence-test
	persistence provider classname: org.hibernate.ejb.HibernatePersistence
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/nazar/OneDrive/%d0%94%d0%be%d0%ba%d1%83%d0%bc%d0%b5%d0%bd%d1%82%d1%8b/Java%20Projects/Hibernate/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		hibernate.connection.username: postgres
		hibernate.connection.password: Nazar19971
		hibernate.connection.pool_size: 1
		hibernate.dialect: org.hibernate.dialect.PostgreSQL9Dialect
		hibernate.connection.url: jdbc:postgresql://localhost:5432/postgres
		hibernate.show_sql: true
		hibernate.connection.driver_class: org.postgresql.Driver
		hibernate.current_session_context_class: thread]
14:57:06.884 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
14:57:06.886 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
14:57:06.890 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
14:57:07.003 [main] INFO  o.h.Version - HHH000412: Hibernate Core {5.4.10.Final}
14:57:07.004 [main] DEBUG o.h.c.Environment - HHH000206: hibernate.properties not found
14:57:07.130 [main] DEBUG o.h.s.s.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
14:57:07.143 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
14:57:07.144 [main] DEBUG o.h.c.i.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
14:57:07.164 [main] INFO  o.h.a.c.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@77f80c04
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@68e5eea7
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@68e5eea7
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@424e1977
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@424e1977
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@7b02881e
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7b02881e
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7b02881e
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@15ca7889
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@683dbc2c
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@683dbc2c
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@683dbc2c
15:09:44.467 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6ff29830
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@623a8092
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@623a8092
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6a03bcb1
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6a03bcb1
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@17a7f733
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@17a7f733
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@6236eb5f
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@6236eb5f
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3f56875e
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3f56875e
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@3571b748
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@7748410a
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@7748410a
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@7748410a
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@2f54a33d
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@2f54a33d
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@2f54a33d
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@50caa560
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@186f8716
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@36b4fe2a
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@36b4fe2a
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@36b4fe2a
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@343570b7
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@343570b7
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@343570b7
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@236e3f4e
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@dd0c991
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@3c947bc5
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@3c947bc5
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@1356d4d4
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@1fb700ee
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1fb700ee
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@68e965f5
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@68e965f5
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@f381794
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@2e1d27ba
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@776b83cc
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@355ce81c
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@355ce81c
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@2184b4f4
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@7d199c68
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@63411512
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@35cd68d4
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@316a598d
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@216914
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6ba30587
15:09:44.468 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@35764bef
15:09:44.469 [main] DEBUG o.h.b.i.BootstrapContextImpl - Injecting ScanEnvironment [org.hibernate.jpa.boot.internal.StandardJpaScanEnvironmentImpl@5633dafd] into BootstrapContext; was [null]
15:09:44.469 [main] DEBUG o.h.b.i.BootstrapContextImpl - Injecting ScanOptions [org.hibernate.boot.archive.scan.internal.StandardScanOptions@5d5160e6] into BootstrapContext; was [org.hibernate.boot.archive.scan.internal.StandardScanOptions@2eadc9f6]
15:09:44.474 [main] DEBUG o.h.b.i.BootstrapContextImpl - Injecting JPA temp ClassLoader [null] into BootstrapContext; was [null]
15:09:44.474 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - ClassLoaderAccessImpl#injectTempClassLoader(null) [was null]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
15:09:44.474 [main] DEBUG o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
15:09:44.475 [main] WARN  o.h.o.c.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
15:09:44.475 [main] INFO  o.h.o.c.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5432/postgres]
15:09:44.475 [main] INFO  o.h.o.c.pooling - HHH10001001: Connection properties: {user=postgres, password=Nazar1997}
15:09:44.475 [main] INFO  o.h.o.c.pooling - HHH10001003: Autocommit mode: false
15:09:44.475 [main] DEBUG o.h.e.j.c.i.DriverManagerConnectionProviderImpl - Initializing Connection pool with 1 Connections
15:09:44.475 [main] INFO  o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 1 (min=1)
15:09:44.504 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - Database ->
       name : PostgreSQL
    version : 12.2
      major : 12
      minor : 2
15:09:44.504 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - Driver ->
       name : PostgreSQL Native Driver
    version : PostgreSQL 9.1 JDBC4 (build 901)
      major : 9
      minor : 1
15:09:44.504 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - JDBC version : 4.0
15:09:44.504 [main] INFO  o.h.d.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
15:09:44.504 [main] DEBUG o.h.e.j.e.s.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
15:09:44.546 [main] DEBUG o.h.e.j.e.i.DefaultSchemaNameResolver - Unable to use Java 1.7 Connection#getSchema : An error occurred trying to resolve the connection default schema resolver: Method org.postgresql.jdbc4.Jdbc4Connection.getSchema() is not yet implemented.
15:09:44.546 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentImpl - Unable to resolve connection default schema
org.hibernate.HibernateException: Use of DefaultSchemaNameResolver requires Dialect to provide the proper SQL statement/command but provided Dialect [org.hibernate.dialect.PostgreSQL9Dialect] did not return anything from Dialect#getCurrentSchemaCommand
	at org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver$SchemaNameResolverFallbackDelegate.resolveSchemaName(DefaultSchemaNameResolver.java:100)
	at org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver.resolveSchemaName(DefaultSchemaNameResolver.java:76)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl.determineCurrentSchemaName(JdbcEnvironmentImpl.java:311)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl.<init>(JdbcEnvironmentImpl.java:266)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator.initiateService(JdbcEnvironmentInitiator.java:114)
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator.initiateService(JdbcEnvironmentInitiator.java:35)
	at org.hibernate.boot.registry.internal.StandardServiceRegistryImpl.initiateService(StandardServiceRegistryImpl.java:101)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.createService(AbstractServiceRegistryImpl.java:263)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService(AbstractServiceRegistryImpl.java:237)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:214)
	at org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory.injectServices(DefaultIdentifierGeneratorFactory.java:152)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.injectDependencies(AbstractServiceRegistryImpl.java:286)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService(AbstractServiceRegistryImpl.java:243)
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:214)
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.<init>(InFlightMetadataCollectorImpl.java:175)
	at org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete(MetadataBuildingProcess.java:118)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.metadata(EntityManagerFactoryBuilderImpl.java:1202)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:1233)
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:56)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54)
	at com.bida.dbconection.repository.GenericDAO.<init>(GenericDAO.java:16)
	at com.bida.dbconection.repository.DeveloperDAO.<init>(DeveloperDAO.java:14)
	at com.bida.dbconection.service.ServiceFactory.getDeveloperService(ServiceFactory.java:9)
	at com.bida.dbconection.Main.main(Main.java:20)
15:09:44.552 [main] DEBUG o.h.b.m.r.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
15:09:44.552 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@676cf48
15:09:44.552 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@676cf48
15:09:44.552 [main] DEBUG o.h.t.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@3f56875e
15:09:44.553 [main] DEBUG o.h.t.s.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@78054f54] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@cb7fa71]
15:09:44.553 [main] DEBUG o.h.c.AnnotationBinder - Binding entity from annotated class: com.bida.dbconection.domain.Developer
15:09:44.553 [main] DEBUG o.h.c.AnnotationBinder - Binding type definition: pgsql_enum
15:09:44.553 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
15:09:44.553 [main] DEBUG o.h.c.a.EntityBinder - Import with entity name Developer
15:09:44.553 [main] DEBUG o.h.c.a.EntityBinder - Bind entity com.bida.dbconection.domain.Developer on table developers
15:09:44.554 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=id_developer, insertable=true, updatable=true, unique=false}
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property id with lazy=false
15:09:44.554 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:id]
15:09:44.554 [main] DEBUG o.h.c.a.SimpleValueBinder - building SimpleValue for id
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - Building property id
15:09:44.554 [main] DEBUG o.h.c.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_developer)]), id, org.hibernate.id.IncrementGenerator, increment, ...)
15:09:44.554 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=age, insertable=true, updatable=true, unique=false}
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property age with lazy=false
15:09:44.554 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:age]
15:09:44.554 [main] DEBUG o.h.c.a.SimpleValueBinder - building SimpleValue for age
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - Building property age
15:09:44.554 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=it_company_id, insertable=true, updatable=true, unique=false}
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property itCompanyId with lazy=false
15:09:44.554 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:itCompanyId]
15:09:44.554 [main] DEBUG o.h.c.a.SimpleValueBinder - building SimpleValue for itCompanyId
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - Building property itCompanyId
15:09:44.554 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=name, insertable=true, updatable=true, unique=false}
15:09:44.554 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property name with lazy=false
15:09:44.554 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:name]
15:09:44.555 [main] DEBUG o.h.c.a.SimpleValueBinder - building SimpleValue for name
15:09:44.555 [main] DEBUG o.h.c.a.PropertyBinder - Building property name
15:09:44.555 [main] DEBUG o.h.c.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(developers), mappingColumn=salary, insertable=true, updatable=true, unique=false}
15:09:44.555 [main] DEBUG o.h.c.a.PropertyBinder - MetadataSourceProcessor property salary with lazy=false
15:09:44.555 [main] DEBUG o.h.c.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.bida.dbconection.domain.Developer:salary]
